OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
RESURS-P 4,2024-061A,2026-02-18T14:50:26.654784,15.32744027,.00032012,97.2633,359.6225,82.5218,277.6389,0,U,59371,999,10560,.12739649E-3,.3952E-4,0
LEGION 1,2024-081A,2026-02-18T13:05:30.176160,15.17300243,.00062919,97.5108,128.6080,75.9617,284.2315,0,U,59625,999,9955,.22627008E-3,.4443E-4,0
LEGION 2,2024-081B,2026-02-18T13:51:57.282912,15.17320154,.00080458,97.5112,128.7319,60.3107,299.8927,0,U,59626,999,9956,.22962819E-3,.4514E-4,0
ALOS-4 (DAICHI-4),2024-123A,2026-02-18T14:21:19.029888,14.79470398,.00014823,97.9206,148.4738,101.8164,258.3214,0,U,60182,999,8834,.25541937E-3,.1856E-4,0
LEGION 3,2024-146A,2026-02-18T04:09:05.188608,15.15920892,.00131767,45.0020,308.5850,217.2511,142.7455,0,U,60452,999,8396,.25798311E-3,.4775E-4,0
LEGION 4,2024-146B,2026-02-18T10:26:51.610848,15.15957202,.00111636,45.0032,39.0269,346.9028,13.1560,0,U,60453,999,8285,.3150055E-3,.5893E-4,0
SENTINEL-2C,2024-157A,2026-02-18T05:18:59.513760,14.30817573,.00008962,98.5656,125.7170,87.5575,272.5711,0,U,60989,999,7597,.66894985E-4,.132E-5,0
IONOSFERA-M 1,2024-199A,2026-02-18T14:57:37.829664,14.22731440,.00019817,98.7355,283.9313,103.5767,256.5632,0,U,61735,999,11084,.42053996E-4,.5E-6,0
IONOSFERA-M 2,2024-199B,2026-02-18T14:06:05.166720,14.22733666,.00007203,98.7354,283.8074,31.6373,328.4848,0,U,61736,999,11396,.42440664E-4,.51E-6,0
BIOMASS,2025-090A,2026-02-18T12:43:04.899648,14.67535706,.00013155,98.0734,238.5533,86.3507,273.7848,0,U,63772,999,4328,.22621848E-3,.1235E-4,0
GOSAT-GW (IBUKI GW),2025-141A,2026-02-18T13:18:33.221952,14.67560134,.00014889,98.0483,348.8608,83.2050,276.9324,0,U,64694,999,3444,.45898293E-4,.213E-5,0
IONOSFERA-M 3,2025-155A,2026-02-18T13:40:00.670944,14.21461368,.00012694,98.5886,14.5520,149.9021,210.2230,0,U,64876,999,2955,.45059726E-4,.56E-6,0
IONOSFERA-M 4,2025-155B,2026-02-18T14:30:24.950880,14.21462997,.00011629,98.5884,14.5047,119.2021,240.9273,0,U,64877,999,2955,.44562678E-4,.55E-6,0
MICROCARB,2025-156A,2026-02-18T05:06:34.490016,14.72186963,.00150646,97.9923,128.4488,294.1875,65.7757,0,U,64899,999,3046,.10963304E-3,.642E-5,0
CO3D 3,2025-156B,2026-02-18T13:47:57.825312,15.20209446,.00008912,97.4334,129.9700,202.8026,157.3169,0,U,64900,999,3151,.24424789E-3,.5225E-4,0
CO3D 4,2025-156C,2026-02-14T16:35:52.874880,15.20205125,.00009111,97.4330,126.1421,12.5856,347.5401,0,U,64901,999,3092,.77451454E-4,.161E-4,0
CO3D 2,2025-156D,2026-02-18T14:34:56.900064,15.20215452,.00007691,97.4336,129.9010,163.7256,196.4004,0,U,64902,999,3151,.37743264E-3,.8115E-4,0
CO3D 1,2025-156E,2026-02-18T14:35:10.349088,15.20202894,.00006065,97.4336,129.9014,174.8209,185.3032,0,U,64903,999,3151,.51041802E-3,.10998E-3,0
SENTINEL-6B,2025-264A,2026-02-18T07:58:35.075424,12.80930500,.00080596,66.0429,22.0407,270.8441,89.1651,0,U,66514,999,1194,-.30743497E-4,-.68E-6,0
CSG-3,2026-001A,2026-02-18T13:59:34.245600,14.82150586,.00013668,97.8847,234.8979,91.3773,268.7597,0,U,67304,999,689,.58542234E-4,.414E-5,0
